catalogNumber,createdBy,placeName,flagNotes,createdOn,associatedMedia,locationLat,locationLon,fromDate,rank,scientificName,commonName,higherClassificationId,state,observedInMonth
16813566,Nathasha K V,"parayil junction bus stop, parayil, Viyalar Railway Line Rd, Thuravoor, Pattanakkad, Kerala 688531, India",,29/09/2021,/154df36c-60ca-4dc7-ad6b-9b9f591133c1/d3fb5857735c455eb9d3b8f965e255c7.jpg,9.7461,76.307,03/09/2021,species,Tajuria cippus (Fabricius 1798),Peacock Royal:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Lycaenidae#rank:family#taxonID:71910 | name:Tajuria#rank:genus#taxonID:445351 | name:Tajuria cippus (Fabricius 1798)#rank:species#taxonID:3648717,,September
16813558,Nathasha K V,"parayil junction bus stop, parayil, Viyalar Railway Line Rd, Thuravoor, Pattanakkad, Kerala 688531, India",,29/09/2021,/62a070ae-0707-40e1-97a6-249a3cd790ed/5d93a30db8a8443f8e2a0daf5b9945d1.jpg,9.7461,76.307,10/09/2021,,,,,,September
16813546,Nathasha K V,"parayil junction bus stop, parayil, Viyalar Railway Line Rd, Thuravoor, Pattanakkad, Kerala 688531, India",,29/09/2021,/5f4c67dc-696a-4db0-9766-8776b4d5df71/8334afbd2cd343d8868c52f29af25697.jpg,9.7461,76.307,03/09/2021,species,Parthenos sylvia Cramer 1775,Clipper:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Nymphalidae#rank:family#taxonID:70967 | name:Parthenos#rank:genus#taxonID:160271 | name:Parthenos sylvia Cramer 1775#rank:species#taxonID:188840,,September
16813534,Nathasha K V,"parayil junction bus stop, parayil, Viyalar Railway Line Rd, Thuravoor, Pattanakkad, Kerala 688531, India",,29/09/2021,/b4c7a84d-b839-4254-8712-6b51e454ab0f/2b673765af114dca8efffff6209c6977.jpg,9.7461,76.307,02/09/2021,species,Junonia iphita Cramer 1782,Chocolate Pansy:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Nymphalidae#rank:family#taxonID:70967 | name:Junonia#rank:genus#taxonID:160298 | name:Junonia iphita Cramer 1782#rank:species#taxonID:160303,,September
16813518,Noopa Vijith,"Aroor gram panchayat, Kochi, Kerala 688534",,29/09/2021,/ab11766e-24b0-4e50-945e-5b2264f99a53/d54d76e03ccd4890854fab6d6d09f435.jpg,9.878191,76.3038672,12/08/2021,species,Euchrysops cnejus (Fabricius 1798),Gram Blue:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Lycaenidae#rank:family#taxonID:71910 | name:Euchrysops#rank:genus#taxonID:156164 | name:Euchrysops cnejus (Fabricius 1798)#rank:species#taxonID:156166,KERALA,August
16813498,Subhajit Roy,"Unnamed Road, Arunachal Pradesh 792122, India",,29/09/2021,/01373331-d69a-4472-bff2-66cc0a4bfcf2/4c380ce806964367af7f1ed6490e994d.jpeg,27.5286113,96.3876933944445,27/04/2018,species,Libythea myrrha Godart 1819,Club Beak:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Nymphalidae#rank:family#taxonID:70967 | name:Libythea#rank:genus#taxonID:71514 | name:Libythea myrrha Godart 1819#rank:species#taxonID:71516,,April
16813487,Nathasha K V,"parayil junction bus stop, parayil, Viyalar Railway Line Rd, Thuravoor, Pattanakkad, Kerala 688531, India",,29/09/2021,/20f80847-cf2b-4d10-b24d-37aa042cbad3/70fd606856bf4aa4b742d27f68ac6d8c.jpg,9.7461,76.307,02/09/2021,species,Rathinda amor (Fabricius 1775),,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Lycaenidae#rank:family#taxonID:71910 | name:Rathinda#rank:genus#taxonID:263721 | name:Rathinda amor (Fabricius 1775)#rank:species#taxonID:263722,,September
16813475,Nathasha K V,"parayil junction bus stop, parayil, Viyalar Railway Line Rd, Thuravoor, Pattanakkad, Kerala 688531, India",,29/09/2021,/ccd3ddcb-7dbc-4558-83c2-f46c6810dd81/7537bdfca777409e8b19cbc626a85c20.jpg,9.7461,76.307,02/09/2021,species,Papilio polytes Linnaeus 1758,Common Mormon:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Papilionidae#rank:family#taxonID:72216 | name:Papilio#rank:genus#taxonID:72270 | name:Papilio polytes Linnaeus 1758#rank:species#taxonID:72341,,September
16813457,Subhajit Roy,"Unnamed Road, Arunachal Pradesh 792122, India",,29/09/2021,/6e113560-5625-4a36-a2fa-85b663191070/22bc26531124400e86936cec9c327b24.jpeg,27.5286113,96.3876933944445,27/04/2018,species,Athyma zeroca,Small Staff Sergeant:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Nymphalidae#rank:family#taxonID:70967 | name:Athyma#rank:genus#taxonID:188810 | name:Athyma zeroca#rank:species#taxonID:188818,,April
16813445,Nathasha K V,"parayil junction bus stop, parayil, Viyalar Railway Line Rd, Thuravoor, Pattanakkad, Kerala 688531, India",,29/09/2021,/92f2d5c7-97da-4b02-97ab-c1459e2cbfd8/0f0a87a90a934b48baa9b6270da81d09.jpg,9.7461,76.307,14/09/2021,species,Ypthima huebneri Kirby 1871,Common Four-ring:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Nymphalidae#rank:family#taxonID:70967 | name:Ypthima#rank:genus#taxonID:71402 | name:Ypthima huebneri Kirby 1871#rank:species#taxonID:188770,,September
16813427,Subhajit Roy,"Unnamed Road, Arunachal Pradesh 792122, India",,29/09/2021,/d47c4db4-1fed-485c-ab77-90c0d0f8d6e0/db9285ef681e43cbab1b7c7ae6ed9b1a.jpeg,27.5286113,96.3876933944445,27/04/2018,species,Athyma selenophora,Staff Sergeant:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Nymphalidae#rank:family#taxonID:70967 | name:Athyma#rank:genus#taxonID:188810 | name:Athyma selenophora#rank:species#taxonID:188821,,April
16813415,Nathasha K V,"parayil junction bus stop, parayil, Viyalar Railway Line Rd, Thuravoor, Pattanakkad, Kerala 688531, India",,29/09/2021,/e5579562-4676-4728-aa28-d72f7e45a27f/830d69dab1554a238cb240bbfc2d9fd7.jpg,9.7462,76.3072,03/09/2021,species,Eurema blanda (Boisduval 1836),Three Spot Grass Yellow:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Pieridae#rank:family#taxonID:71754 | name:Eurema#rank:genus#taxonID:160666 | name:Eurema blanda (Boisduval 1836)#rank:species#taxonID:160668,,September
16813393,Subhajit Roy,"Unnamed Road, Arunachal Pradesh 792122, India",,29/09/2021,/327c486e-cc5c-49ab-a0bd-5d3e40dfdc07/067861e9b4ee48f097985f41902e2933.jpeg,27.5286113,96.3876933944445,27/04/2018,species,Curetis bulis (Westwood (1851)),Bright Sunbeam:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Lycaenidae#rank:family#taxonID:71910 | name:Curetis#rank:genus#taxonID:72121 | name:Curetis bulis (Westwood (1851))#rank:species#taxonID:72126,,April
16813381,Nathasha K V,"parayil junction bus stop, parayil, Viyalar Railway Line Rd, Thuravoor, Pattanakkad, Kerala 688531, India",,29/09/2021,/a0527261-f2c0-465d-b3b2-47a00fdedb64/fc3f7cb1167e41e9a10fa4185ac5d91a.jpg,9.7462,76.3072,02/09/2021,species,Elymnias caudata Butler 1871,Tailed Palmfly:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Nymphalidae#rank:family#taxonID:70967 | name:Elymnias#rank:genus#taxonID:71109 | name:Elymnias caudata Butler 1871#rank:species#taxonID:71120,,September
16813373,Nathasha K V,"parayil junction bus stop, parayil, Viyalar Railway Line Rd, Thuravoor, Pattanakkad, Kerala 688531, India",,29/09/2021,/a4e6650a-1f06-4700-b6ef-209d7e40474f/684b03a6d6934401a492a44fb65ba499.jpg,9.7462,76.3072,23/09/2021,,,,,,September
16813361,Nathasha K V,"parayil junction bus stop, parayil, Viyalar Railway Line Rd, Thuravoor, Pattanakkad, Kerala 688531, India",,29/09/2021,/37c79335-20c7-4a34-a799-3139e9d4c312/ffab9edf19fd423695fe489c3907049c.jpg,9.7462,76.3072,20/09/2021,species,Rathinda amor (Fabricius 1775),Monkey Puzzle:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Lycaenidae#rank:family#taxonID:71910 | name:Rathinda#rank:genus#taxonID:263721 | name:Rathinda amor (Fabricius 1775)#rank:species#taxonID:263722,,September
16813349,Nathasha K V,"parayil junction bus stop, parayil, Viyalar Railway Line Rd, Thuravoor, Pattanakkad, Kerala 688531, India",,29/09/2021,/50f7a3cd-f2d0-445f-8e90-f7c3948e68ca/3a0376e7ba6d4058866ad9239e08aa1f.jpg,9.7462,76.3072,08/09/2021,species,Cirrochroa thais Fabricius 1787,Tamil Yeoman:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Nymphalidae#rank:family#taxonID:70967 | name:Cirrochroa#rank:genus#taxonID:71640 | name:Cirrochroa thais Fabricius 1787#rank:species#taxonID:427990,,September
16813337,Nathasha K V,"parayil junction bus stop, parayil, Viyalar Railway Line Rd, Thuravoor, Pattanakkad, Kerala 688531, India",,29/09/2021,/c609476d-337d-4d59-9edc-d373c95bc4e2/0fcd82b177f5427fa03ae97935d78820.jpg,9.7462,76.3072,07/09/2021,species,Papilio polytes Linnaeus 1758,Common Mormon:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Papilionidae#rank:family#taxonID:72216 | name:Papilio#rank:genus#taxonID:72270 | name:Papilio polytes Linnaeus 1758#rank:species#taxonID:72341,,September
16813326,Nathasha K V,"parayil junction bus stop, parayil, Viyalar Railway Line Rd, Thuravoor, Pattanakkad, Kerala 688531, India",,29/09/2021,/cc142681-3b28-41c8-84d4-4db698029d1a/69a7e39e5e334797a2ddeedbb43c98ef.jpg,9.7462,76.3072,03/09/2021,species,Papilio polytes Linnaeus 1758,,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Papilionidae#rank:family#taxonID:72216 | name:Papilio#rank:genus#taxonID:72270 | name:Papilio polytes Linnaeus 1758#rank:species#taxonID:72341,,September
16813314,Nathasha K V,"parayil junction bus stop, parayil, Viyalar Railway Line Rd, Thuravoor, Pattanakkad, Kerala 688531, India",,29/09/2021,/5cf6c0da-8441-45b6-84a4-484de8a74a63/b3cf23cc43714329b3a70cb9238dc9db.jpg,9.7462,76.3072,21/09/2021,species,Tagiades litigiosa Möschler 1878,Water Snow Flat:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Hesperioidea#rank:superfamily#taxonID:276611 | name:Hesperiidae#rank:family#taxonID:72455 | name:Tagiades#rank:genus#taxonID:263863 | name:Tagiades litigiosa Möschler 1878#rank:species#taxonID:268963,,September
16813302,Nathasha K V,"parayil junction bus stop, parayil, Viyalar Railway Line Rd, Thuravoor, Pattanakkad, Kerala 688531, India",,29/09/2021,/b52e1788-3f87-4c5e-9086-63aa45d52254/bcdcfee3ea6d4071b4a88e82d9781282.jpg,9.7462,76.3072,14/09/2021,species,Ypthima huebneri Kirby 1871,Common Four-ring:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Nymphalidae#rank:family#taxonID:70967 | name:Ypthima#rank:genus#taxonID:71402 | name:Ypthima huebneri Kirby 1871#rank:species#taxonID:188770,,September
16813290,Nathasha K V,"parayil junction bus stop, parayil, Viyalar Railway Line Rd, Thuravoor, Pattanakkad, Kerala 688531, India",,29/09/2021,/bfc63b65-f823-4c18-a182-d373406e461e/be041d64dd5b4580a73bf97803fb47d8.jpg,9.7462,76.3072,14/09/2021,species,Neptis jumbah Moore 1857,Chestnut-streaked Sailer:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Nymphalidae#rank:family#taxonID:70967 | name:Neptis#rank:genus#taxonID:160397 | name:Neptis jumbah Moore 1857#rank:species#taxonID:160444,,September
16813278,Nathasha K V,"Pattanakkad, Kerala",,29/09/2021,/3e42b3bb-5595-4075-b7ff-447cf7baeb37/abb734d535d842fa8f704fba5909eb2e.jpg,9.7284118,76.3098795,18/09/2021,species,Tagiades litigiosa Möschler 1878,Water Snow Flat:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Hesperioidea#rank:superfamily#taxonID:276611 | name:Hesperiidae#rank:family#taxonID:72455 | name:Tagiades#rank:genus#taxonID:263863 | name:Tagiades litigiosa Möschler 1878#rank:species#taxonID:268963,KERALA,September
16813247,Nathasha K V,"Pattanakkad, Kerala",,29/09/2021,/5d5b8d79-5312-4737-a038-5b75dd122749/9a070b9df7fd4a1e8ed8f46414bde0ea.jpg,9.7284118,76.3098795,16/09/2021,,,,,KERALA,September
16813234,Nathasha K V,"Pattanakkad, Kerala",,29/09/2021,/0d22d796-2429-4dc3-bf5f-efd2d931c82b/7ea8f655afbf4593ba01e9316547bfb0.jpg,9.7284118,76.3098795,20/09/2021,species,Rathinda amor (Fabricius 1775),Monkey Puzzle:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Lycaenidae#rank:family#taxonID:71910 | name:Rathinda#rank:genus#taxonID:263721 | name:Rathinda amor (Fabricius 1775)#rank:species#taxonID:263722,KERALA,September
16813222,Nathasha K V,"Pattanakkad, Kerala",,29/09/2021,/d3805db9-b938-4240-80f2-f3a8cfaac5fb/3d3eeea2c23a4739babc263c9906e7d8.jpg,9.7284118,76.3098795,16/09/2021,species,Parthenos sylvia Cramer 1775,Clipper:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Nymphalidae#rank:family#taxonID:70967 | name:Parthenos#rank:genus#taxonID:160271 | name:Parthenos sylvia Cramer 1775#rank:species#taxonID:188840,KERALA,September
16813210,Nathasha K V,"Pattanakkad, Kerala",,29/09/2021,/f0965868-6ba8-4ffa-99b1-70a03a26633e/22c9b4341f3d471c85f7efa66e40a93f.jpg,9.7284118,76.3098795,20/09/2021,species,Rathinda amor (Fabricius 1775),Monkey Puzzle:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Lycaenidae#rank:family#taxonID:71910 | name:Rathinda#rank:genus#taxonID:263721 | name:Rathinda amor (Fabricius 1775)#rank:species#taxonID:263722,KERALA,September
16813153,Nathasha K V,"Pattanakkad, Kerala",,29/09/2021,/409e47d9-5582-4db9-9609-0b136a1b1fd0/01fb6a7a3a6c4dda850feaf39ac2cf79.jpg,9.7284118,76.3098795,15/09/2021,species,Junonia iphita Cramer 1782,Oriental Chocolate Pansy:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Nymphalidae#rank:family#taxonID:70967 | name:Junonia#rank:genus#taxonID:160298 | name:Junonia iphita Cramer 1782#rank:species#taxonID:160303,KERALA,September
16813135,Nathasha K V,"Pattanakkad, Kerala",,29/09/2021,/09704657-7029-4561-8419-72ecf3d4515e/2761ed050fe44ccc9c695e55488cc2c6.jpg,9.7284118,76.3098795,10/09/2021,species,Rathinda amor (Fabricius 1775),Monkey Puzzle:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Lycaenidae#rank:family#taxonID:71910 | name:Rathinda#rank:genus#taxonID:263721 | name:Rathinda amor (Fabricius 1775)#rank:species#taxonID:263722,KERALA,September
16813117,Subhajit Roy,"Unnamed Road, Arunachal Pradesh 792122, India",,29/09/2021,/b7294d80-5122-4eb1-b880-d6c8eecd6359/d75ac75fb2d94cfdb9d9abba4bcf7772.jpeg,27.5286113,96.3876933944445,27/04/2018,species,Mycalesis nicotia Westwood (1850),Bright-eye Bushbrown:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Nymphalidae#rank:family#taxonID:70967 | name:Mycalesis#rank:genus#taxonID:71006 | name:Mycalesis nicotia Westwood (1850)#rank:species#taxonID:71014,,April
16813105,Nathasha K V,"Pattanakkad, Kerala",,29/09/2021,/771cad9e-b178-4504-a6f2-65dea2968f49/894b158e00a24a039e74d3be040ae74c.jpg,9.7284118,76.3098795,08/09/2021,species,Rathinda amor (Fabricius 1775),Monkey Puzzle:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Papilionoidea#rank:superfamily#taxonID:276610 | name:Lycaenidae#rank:family#taxonID:71910 | name:Rathinda#rank:genus#taxonID:263721 | name:Rathinda amor (Fabricius 1775)#rank:species#taxonID:263722,KERALA,September
16813072,Nathasha K V,"Pattanakkad, Kerala",,29/09/2021,/8177b211-f3d5-4127-bbc9-ce6a8272b620/6d0c0d6b345e4ab9ac6f49affa877153.jpg,9.7284118,76.3098795,21/09/2021,species,Tagiades litigiosa Möschler 1878,Water Snow Flat:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Hesperioidea#rank:superfamily#taxonID:276611 | name:Hesperiidae#rank:family#taxonID:72455 | name:Tagiades#rank:genus#taxonID:263863 | name:Tagiades litigiosa Möschler 1878#rank:species#taxonID:268963,KERALA,September
16813052,Subhajit Roy,"Unnamed Road, Arunachal Pradesh 792122, India",,29/09/2021,/08104d35-5475-4b44-8940-0a7c4b5311f9/0f57e97643954dc68a4a702a31c26778.jpeg,27.5286113,96.3876933944445,27/04/2018,species,Hasora chromus Cramer 1780,Common Banded Awl:English,name:Root#rank:root#taxonID:1 | name:Animalia#rank:kingdom#taxonID:872 | name:Arthropoda#rank:phylum#taxonID:874 | name:Insecta#rank:class#taxonID:876 | name:Lepidoptera#rank:order#taxonID:70513 | name:Hesperioidea#rank:superfamily#taxonID:276611 | name:Hesperiidae#rank:family#taxonID:72455 | name:Hasora#rank:genus#taxonID:263851 | name:Hasora chromus Cramer 1780#rank:species#taxonID:263804,,April
